customer_id,name,city,customer_segment,customer_segment_name,salary_delay_days,savings_wow_delta_pct,atm_withdrawal_count_7d,atm_withdrawal_amount_7d,discretionary_spend_7d,lending_upi_count_7d,lending_upi_amount_7d,failed_autodebit_count,utility_payment_delay_days,gambling_spend_7d,credit_utilization,net_cashflow_7d,round_number_withdrawal_count_7d,weekend_spend_ratio,net_cashflow_trend_slope,expected_risk_profile
SIM-0901,Priya Desai,Chennai,1,self-employed,3.43,-4.88,2,6550.76,2684.25,3,1754.21,1,5.08,213.54,0.4394,-483.88,1,0.4287,18.3593,MEDIUM
SIM-0902,Vikram Desai,Jaipur,1,self-employed,1.77,17.05,1,1846.36,1943.29,1,194.68,0,0.7,176.34,0.0636,9764.04,2,0.3832,188.4524,LOW
SIM-0903,Amit Khan,Ahmedabad,3,freelancer,0.03,10.16,0,1138.12,760.06,1,714.04,0,1.67,0.26,0.2967,8203.66,2,0.3583,357.8302,LOW
SIM-0904,Amit Kumar,Delhi,0,salaried,2.46,4.08,3,1627.86,3380.13,2,3201.45,1,0.17,89.83,0.7059,1863.08,2,0.57,37.9899,MEDIUM
SIM-0905,Mohit Sharma,Bangalore,0,salaried,2.96,-5.14,6,2821.87,4089.56,1,3475.81,0,6.94,595.96,0.5396,-210.81,1,0.4696,-70.8435,MEDIUM
SIM-0906,Arjun Khan,Kolkata,5,other,5.33,-9.99,5,5686.12,3829.38,3,2635.01,0,4.1,518.27,0.6197,882.24,3,0.3554,-33.5492,MEDIUM
SIM-0907,Suresh Desai,Nagpur,3,freelancer,14.64,-24.61,11,16681.42,10516.98,3,14627.61,5,8.31,3982.91,0.8677,-3296.85,7,0.7868,-121.5485,HIGH
SIM-0908,Amit Verma,Hyderabad,1,self-employed,4.73,4.01,3,3204.79,4482.04,2,4440.11,1,0.36,190.62,0.6896,-2811.11,4,0.4982,-120.7586,MEDIUM
SIM-0909,Arjun Mehta,Pune,4,student,21.34,-20.84,11,24562.52,8429.06,3,9540.83,4,6.02,4196.67,0.9201,-12235.77,3,0.5587,-209.5646,HIGH
SIM-0910,Anjali Patel,Lucknow,0,salaried,26.79,-14.61,9,7533.72,7143.79,11,6269.36,5,7.81,917.89,0.7685,-6900.78,7,0.815,-290.1238,HIGH
SIM-0911,Arjun Rao,Kolkata,3,freelancer,2.29,-10.79,3,5753.18,4098.15,3,2233.36,0,2.62,172.94,0.4706,1453.39,2,0.5084,19.9472,MEDIUM
SIM-0912,Priya Sharma,Hyderabad,1,self-employed,0.66,15.31,2,2733.52,1076.92,0,5.61,0,1.14,50.02,0.386,17419.59,1,0.1959,86.1916,LOW
SIM-0913,Arjun Gupta,Chandigarh,5,other,16.95,-11.95,13,23247.13,14756.78,6,9414.87,4,8.55,3175.22,0.7891,-6398.04,4,0.639,-222.1493,HIGH
SIM-0914,Rahul Sharma,Jaipur,0,salaried,1.81,14.67,0,2360.17,2100.79,1,943.84,0,0.99,156.03,0.3069,18901.9,1,0.3321,214.9572,LOW
SIM-0915,Rajan Sharma,Ahmedabad,2,farmer,4.11,-5.64,4,4782.86,2274.34,1,4786.24,1,2.0,126.23,0.6268,-798.12,1,0.57,-22.1467,MEDIUM
SIM-0916,Meera Joshi,Hyderabad,0,salaried,3.25,-13.01,2,6671.26,3823.22,2,2187.44,0,1.65,714.58,0.7467,1813.23,1,0.4302,-102.2066,MEDIUM
SIM-0917,Sneha Mehta,Chennai,2,farmer,2.6,-9.07,3,7178.94,4097.24,3,2784.85,1,6.7,593.95,0.6231,-2978.63,3,0.4919,3.0739,MEDIUM
SIM-0918,Mohit Khan,Nagpur,1,self-employed,6.23,1.26,2,5621.92,2200.05,1,4661.29,1,5.06,33.34,0.722,-1821.59,1,0.5661,-61.7754,MEDIUM
SIM-0919,Vikram Mehta,Delhi,3,freelancer,28.77,-34.26,9,6390.6,14178.48,8,13501.33,5,19.73,3284.32,0.8895,-11467.17,6,0.6305,-211.1423,HIGH
SIM-0920,Amit Sharma,Nagpur,2,farmer,4.23,-12.42,2,4312.86,4579.94,3,1623.91,0,0.59,203.57,0.5367,-2860.99,2,0.4188,-103.0697,MEDIUM
SIM-0921,Sneha Mehta,Delhi,5,other,15.18,-35.49,7,22554.23,6070.84,10,16967.81,5,11.68,3174.21,0.9371,-8469.04,9,0.6831,-308.7791,HIGH
SIM-0922,Amit Nair,Lucknow,4,student,3.23,-8.29,5,2538.78,1842.76,2,2345.58,0,6.51,453.15,0.741,-1788.41,2,0.4245,-78.3158,MEDIUM
SIM-0923,Meera Mehta,Mumbai,0,salaried,1.2,-9.53,5,2710.26,5416.31,1,4340.08,0,1.93,114.3,0.5945,1078.14,3,0.3902,-60.7454,MEDIUM
SIM-0924,Suresh Kumar,Indore,3,freelancer,0.19,6.95,1,828.16,2040.83,0,135.47,0,1.02,101.01,0.3974,16578.93,1,0.164,88.9607,LOW
SIM-0925,Sneha Patel,Chennai,3,freelancer,2.91,-9.07,5,5016.04,3306.31,1,3209.29,0,6.5,224.98,0.4421,1803.6,4,0.5037,-10.4744,MEDIUM
SIM-0926,Anjali Malhotra,Mumbai,0,salaried,9.61,-28.7,13,12385.44,13676.6,3,6399.31,5,5.39,1573.36,0.8395,-3020.06,5,0.7311,-157.0272,HIGH
SIM-0927,Pooja Khan,Chandigarh,1,self-employed,1.45,-7.11,3,7824.74,5551.14,3,4410.72,0,5.46,333.08,0.4977,-49.31,4,0.5448,-48.4317,MEDIUM
SIM-0928,Rajan Malhotra,Bangalore,0,salaried,0.16,2.82,2,1824.15,1053.61,0,843.89,0,0.64,170.25,0.2375,8912.57,1,0.3988,150.0734,LOW
SIM-0929,Arjun Mehta,Indore,5,other,3.38,-13.67,3,6586.95,2186.0,1,3296.49,1,6.27,61.9,0.6011,-67.61,3,0.4491,-71.9216,MEDIUM
SIM-0930,Meera Mehta,Surat,4,student,11.45,-13.36,7,6815.75,6737.04,10,14012.09,2,17.7,4687.01,0.983,-14525.47,9,0.6817,-472.3803,HIGH
SIM-0931,Vikram Singh,Delhi,2,farmer,3.43,-12.16,6,5506.04,4534.6,2,1214.0,1,4.54,726.19,0.6241,-2332.16,4,0.5356,-127.5213,MEDIUM
SIM-0932,Sneha Mehta,Chandigarh,4,student,0.46,0.23,1,831.93,1302.28,0,860.94,0,1.26,169.61,0.1524,11702.51,2,0.2735,104.0838,LOW
SIM-0933,Kavita Gupta,Nagpur,1,self-employed,0.88,14.75,0,2899.16,1559.85,1,684.06,0,1.88,49.86,0.062,5003.61,2,0.2255,72.9886,LOW
SIM-0934,Pooja Khan,Chennai,5,other,29.4,-13.92,8,14281.73,10215.57,9,13776.29,4,16.09,3991.91,0.9405,-6734.67,9,0.6227,-478.046,HIGH
SIM-0935,Vikram Gupta,Pune,2,farmer,6.15,-2.94,3,1133.61,5119.32,2,3191.57,0,1.09,517.19,0.5021,1681.6,4,0.466,25.9601,MEDIUM
SIM-0936,Deepak Nair,Delhi,4,student,4.03,4.11,6,2387.11,1544.0,2,1921.76,1,5.01,333.9,0.4385,-1624.31,4,0.5346,31.5247,MEDIUM
SIM-0937,Mohit Gupta,Ahmedabad,5,other,28.37,-34.77,14,23134.15,5508.7,5,3494.03,3,11.19,1404.29,0.881,-3221.42,7,0.8492,-449.0052,HIGH
SIM-0938,Anjali Malhotra,Chandigarh,2,farmer,5.83,-2.14,4,6838.67,3374.81,2,4311.57,1,0.32,534.22,0.4287,-2639.51,1,0.5666,-147.3418,MEDIUM
SIM-0939,Deepak Joshi,Bangalore,5,other,1.71,12.13,1,519.1,1395.23,0,739.72,0,0.27,162.85,0.2392,17948.63,0,0.315,287.3867,LOW
SIM-0940,Nisha Khan,Chennai,5,other,0.34,10.68,1,848.26,1075.48,0,715.02,0,1.54,22.2,0.3468,12080.14,1,0.2716,61.0771,LOW
SIM-0941,Vikram Rao,Jaipur,1,self-employed,2.04,-10.87,6,1673.33,1954.26,3,1672.07,0,5.6,528.66,0.6836,-2404.37,1,0.3805,3.3179,MEDIUM
SIM-0942,Pooja Bose,Bangalore,0,salaried,25.67,-10.25,9,24459.35,14048.61,9,11046.76,4,15.62,4960.63,0.9476,-13920.5,7,0.7496,-432.5991,HIGH
SIM-0943,Vikram Verma,Pune,5,other,6.73,0.89,5,2084.84,4867.52,1,2891.0,1,4.2,556.04,0.4608,-2340.11,3,0.3584,0.2903,MEDIUM
SIM-0944,Amit Mehta,Lucknow,2,farmer,17.61,-39.2,8,9523.94,11187.47,7,15092.91,3,6.5,2115.99,0.892,-9705.23,7,0.797,-122.7302,HIGH
SIM-0945,Mohit Desai,Lucknow,2,farmer,5.41,-0.22,6,1401.06,4403.04,1,955.65,0,0.07,147.43,0.4429,-2336.41,4,0.5028,42.9924,MEDIUM
SIM-0946,Kavita Verma,Ahmedabad,4,student,0.13,3.08,2,199.17,1831.78,0,321.13,0,0.28,48.19,0.2804,7687.16,1,0.3076,310.338,LOW
SIM-0947,Pooja Verma,Chandigarh,1,self-employed,1.56,0.52,2,420.6,632.48,0,884.28,0,1.9,19.83,0.3458,15061.52,1,0.2348,52.8053,LOW
SIM-0948,Mohit Patel,Mumbai,1,self-employed,15.54,-36.89,10,13566.11,5309.12,11,19886.79,4,19.5,4146.61,0.8986,-2869.29,6,0.6986,-306.7566,HIGH
SIM-0949,Suresh Gupta,Bangalore,1,self-employed,0.11,11.37,2,2618.75,2063.7,1,219.05,0,0.6,124.26,0.3428,11333.93,1,0.1834,64.3239,LOW
SIM-0950,Suresh Kumar,Nagpur,0,salaried,4.9,-14.53,2,2734.49,3393.29,1,1051.99,0,3.67,254.95,0.684,-1592.68,3,0.3735,-8.9499,MEDIUM
SIM-0951,Anjali Gupta,Nagpur,3,freelancer,1.01,6.07,1,2147.1,2018.85,0,108.3,0,1.11,149.42,0.2158,7134.84,1,0.2554,281.915,LOW
SIM-0952,Amit Gupta,Ahmedabad,0,salaried,2.43,-2.91,6,6609.34,3138.34,2,4097.83,1,3.56,493.09,0.4868,-455.57,2,0.5571,-67.6114,MEDIUM
SIM-0953,Mohit Bose,Mumbai,5,other,1.38,4.82,1,2450.23,924.71,0,881.89,0,1.71,32.27,0.2864,9400.76,2,0.2577,112.7681,LOW
SIM-0954,Arjun Singh,Hyderabad,4,student,0.34,16.28,1,2354.82,1836.36,1,608.06,0,1.7,160.96,0.2485,19273.31,2,0.3055,154.6997,LOW
SIM-0955,Sneha Mehta,Surat,4,student,19.61,-22.17,6,15708.06,9806.19,4,11869.68,2,9.31,1563.49,0.9257,-3072.78,4,0.6327,-410.2244,HIGH
SIM-0956,Deepak Bose,Nagpur,1,self-employed,1.67,6.88,0,2564.77,2462.17,0,935.42,0,1.87,136.41,0.1333,5557.13,1,0.2136,251.7088,LOW
SIM-0957,Suresh Mehta,Pune,4,student,4.97,-3.62,6,6223.08,1595.16,2,994.07,1,5.25,127.33,0.6528,-2700.29,2,0.5902,-21.8475,MEDIUM
SIM-0958,Arjun Joshi,Kolkata,3,freelancer,1.98,13.46,0,915.8,1919.32,1,178.96,0,1.17,83.45,0.1833,2972.63,2,0.3858,308.6298,LOW
SIM-0959,Pooja Singh,Mumbai,3,freelancer,7.11,-19.9,6,15573.41,6981.11,5,3337.16,5,16.01,4966.96,0.9512,-5377.86,6,0.6886,-335.0368,HIGH
SIM-0960,Deepak Mehta,Jaipur,4,student,2.91,-5.44,5,1826.67,5886.41,2,2164.74,1,0.87,268.51,0.5365,-2963.37,2,0.5724,26.9052,MEDIUM
SIM-0961,Anjali Desai,Delhi,0,salaried,0.47,4.8,0,1252.46,380.4,1,81.44,0,0.93,148.64,0.1566,5361.91,2,0.1974,273.3462,LOW
SIM-0962,Pooja Verma,Nagpur,2,farmer,1.74,6.12,0,1526.32,1464.13,1,951.12,0,1.56,193.82,0.1663,17666.04,0,0.2928,368.3473,LOW
SIM-0963,Pooja Nair,Lucknow,2,farmer,4.51,-2.51,4,6118.04,4199.34,2,4326.15,0,6.93,454.87,0.5657,-1818.57,4,0.5579,-123.6883,MEDIUM
SIM-0964,Deepak Iyer,Chandigarh,3,freelancer,1.66,11.59,0,2440.07,808.8,1,588.11,0,0.67,90.66,0.268,9032.73,1,0.1912,332.2946,LOW
SIM-0965,Meera Kumar,Lucknow,5,other,1.9,5.74,0,1083.48,687.51,1,284.14,0,1.51,83.74,0.3842,3246.14,2,0.1982,230.7399,LOW
SIM-0966,Arjun Rao,Kolkata,0,salaried,9.74,-11.42,12,20191.71,12177.2,3,12221.66,5,12.65,1389.02,0.8749,-3622.05,4,0.6509,-161.7474,HIGH
SIM-0967,Arjun Sharma,Nagpur,4,student,5.24,1.52,4,1626.48,3522.49,1,3251.9,1,5.45,80.5,0.4726,-2597.93,1,0.5746,20.5546,MEDIUM
SIM-0968,Sneha Sharma,Pune,3,freelancer,1.47,16.41,2,507.33,2158.56,1,917.73,0,0.94,119.75,0.1844,13343.19,2,0.2664,150.7036,LOW
SIM-0969,Deepak Kumar,Hyderabad,1,self-employed,0.09,19.35,2,107.22,2340.85,0,914.43,0,0.88,130.74,0.177,14591.91,2,0.385,265.2257,LOW
SIM-0970,Pooja Desai,Jaipur,4,student,0.29,3.76,2,1401.96,280.32,1,308.59,0,1.47,57.79,0.2733,16412.36,1,0.3974,132.9967,LOW
SIM-0971,Amit Nair,Ahmedabad,2,farmer,24.83,-35.93,11,19163.61,8353.15,7,7238.41,3,10.66,4556.87,0.8912,-8573.85,5,0.5967,-481.7531,HIGH
SIM-0972,Vikram Khan,Lucknow,1,self-employed,27.68,-38.87,12,14168.46,5561.82,3,19155.44,4,5.04,3134.03,0.8823,-11437.67,6,0.6437,-104.8143,HIGH
SIM-0973,Deepak Patel,Mumbai,2,farmer,29.31,-38.96,9,11944.67,14421.1,11,10065.45,5,19.02,4548.47,0.9207,-5913.61,3,0.7372,-188.3222,HIGH
SIM-0974,Amit Kumar,Jaipur,2,farmer,0.42,11.83,1,1417.51,1181.83,1,910.47,0,0.66,132.94,0.2768,12576.81,2,0.2154,354.4233,LOW
SIM-0975,Amit Nair,Kolkata,3,freelancer,1.81,2.75,2,1340.96,970.87,1,623.58,0,0.44,194.28,0.1669,12266.56,1,0.2335,76.7545,LOW
SIM-0976,Kavita Verma,Bangalore,2,farmer,3.84,3.97,6,5706.78,3975.41,2,3095.11,0,4.42,648.8,0.5746,1644.34,2,0.3641,38.0489,MEDIUM
SIM-0977,Pooja Nair,Lucknow,3,freelancer,3.81,-10.95,4,2812.31,3365.31,1,2247.53,0,0.2,681.51,0.4207,659.08,1,0.5989,-94.1147,MEDIUM
SIM-0978,Amit Sharma,Mumbai,2,farmer,1.88,2.02,0,19.74,1253.21,1,956.45,0,0.25,149.88,0.2359,2564.1,2,0.3177,291.4964,LOW
SIM-0979,Kavita Mehta,Bangalore,1,self-employed,19.84,-12.0,9,18237.82,11125.52,6,9845.6,2,13.67,4322.5,0.8874,-12371.17,3,0.6684,-325.1651,HIGH
SIM-0980,Meera Khan,Jaipur,2,farmer,6.89,-26.03,8,18144.01,9403.18,11,6507.29,3,12.11,2278.77,0.8305,-6320.15,5,0.75,-119.9423,HIGH
SIM-0981,Amit Gupta,Surat,2,farmer,19.29,-17.83,7,13846.44,4493.14,5,3315.54,2,13.83,4243.0,0.8079,-8780.27,6,0.7457,-108.8043,HIGH
SIM-0982,Rahul Nair,Pune,5,other,0.13,8.64,0,2279.46,242.13,0,435.07,0,1.1,77.72,0.2442,9285.63,1,0.2132,112.4986,LOW
SIM-0983,Kavita Verma,Delhi,3,freelancer,13.8,-21.49,13,17584.76,10756.91,9,19101.68,3,19.4,1005.82,0.8553,-9844.96,4,0.5653,-280.0763,HIGH
SIM-0984,Suresh Khan,Chennai,5,other,0.56,16.02,1,2995.08,1014.12,0,631.59,0,1.22,149.53,0.1062,11832.63,0,0.1655,135.7522,LOW
SIM-0985,Anjali Desai,Chandigarh,0,salaried,0.14,19.44,2,1039.1,1414.45,1,359.8,0,1.19,111.29,0.26,12238.84,1,0.3864,108.7017,LOW
SIM-0986,Nisha Kumar,Chandigarh,1,self-employed,4.54,-2.57,6,5774.29,5241.64,1,3103.21,0,4.59,135.76,0.6799,-1667.12,2,0.5123,7.8,MEDIUM
SIM-0987,Kavita Kumar,Pune,5,other,5.46,-11.92,3,1385.8,4120.69,3,3180.72,1,4.52,711.95,0.734,-1570.92,3,0.4326,23.701,MEDIUM
SIM-0988,Vikram Mehta,Nagpur,2,farmer,1.95,3.27,2,2606.62,1553.41,0,623.77,0,1.81,125.61,0.3748,3170.76,0,0.1648,286.7351,LOW
SIM-0989,Deepak Patel,Lucknow,0,salaried,0.41,7.73,2,1909.91,822.5,1,161.12,0,0.64,174.25,0.1091,9432.0,2,0.1579,201.9655,LOW
SIM-0990,Deepak Patel,Chandigarh,2,farmer,1.99,10.82,1,1008.84,1103.38,1,542.57,0,1.7,65.59,0.2672,12856.85,1,0.3237,111.9583,LOW
SIM-0991,Arjun Desai,Delhi,1,self-employed,1.54,2.11,2,1139.93,1903.71,0,401.77,0,0.54,31.1,0.2577,4402.74,1,0.1575,350.071,LOW
SIM-0992,Arjun Nair,Chandigarh,3,freelancer,1.51,12.54,1,80.58,605.89,1,539.62,0,0.93,159.17,0.1418,6220.27,1,0.2168,225.313,LOW
SIM-0993,Vikram Rao,Pune,3,freelancer,6.37,3.66,3,3525.08,5720.06,2,3855.35,1,6.26,6.81,0.6282,-2400.37,1,0.3728,24.969,MEDIUM
SIM-0994,Deepak Malhotra,Kolkata,4,student,0.85,12.24,0,656.66,2483.55,0,754.98,0,0.1,92.88,0.1864,17726.37,2,0.2291,397.7367,LOW
SIM-0995,Sneha Desai,Hyderabad,5,other,1.28,13.49,2,1981.4,424.55,0,150.98,0,0.01,59.02,0.2591,9074.79,0,0.3664,86.7558,LOW
SIM-0996,Anjali Khan,Pune,0,salaried,0.96,6.74,1,757.48,1650.24,0,237.12,0,1.49,109.48,0.0928,13944.43,2,0.3828,248.2112,LOW
SIM-0997,Mohit Gupta,Nagpur,1,self-employed,24.17,-23.63,12,13586.45,10503.1,8,17277.53,2,19.77,4191.57,0.7714,-12408.88,7,0.7788,-475.1182,HIGH
SIM-0998,Sneha Malhotra,Jaipur,5,other,3.71,1.0,6,2471.29,2415.17,2,1060.77,1,5.74,666.43,0.7472,-2659.18,1,0.5907,3.2786,MEDIUM
SIM-0999,Kavita Desai,Chandigarh,0,salaried,5.52,0.66,6,4528.78,1855.38,1,1375.96,1,0.68,502.68,0.6214,-1726.39,1,0.3596,-47.0754,MEDIUM
SIM-1000,Sneha Rao,Bangalore,0,salaried,2.01,0.85,5,1517.17,5437.83,3,3402.5,1,5.36,297.28,0.6481,-1481.02,1,0.4129,-56.2821,MEDIUM
